plot,mussel.number,trtmnt,mussel.length,loose,drilled,complete
A04,,LOM,65.72,FALSE,FALSE,FALSE
A04,,LOM,63.97,FALSE,FALSE,FALSE
A04,,LOM,59.16,FALSE,FALSE,FALSE
A04,,LOM,76.13,FALSE,FALSE,FALSE
A04,,LOM,62.29,FALSE,FALSE,FALSE
A04,,LOM,78.98,FALSE,FALSE,FALSE
A04,,LOM,73.79,FALSE,FALSE,FALSE
A04,,LOM,50.61,FALSE,FALSE,FALSE
A04,,LOM,32.05,FALSE,FALSE,FALSE
A04,,LOM,20.79,FALSE,FALSE,FALSE
A04,,LOM,30.63,FALSE,FALSE,FALSE
A04,,LOM,25.06,FALSE,FALSE,FALSE
A04,,LOM,32.31,FALSE,FALSE,FALSE
A04,,LOM,30.89,FALSE,FALSE,FALSE
A04,,LOM,40.31,FALSE,FALSE,FALSE
A04,,LOM,36.08,FALSE,FALSE,FALSE
A04,,LOM,27.1,FALSE,FALSE,FALSE
A04,,LOM,23.99,FALSE,FALSE,FALSE
A04,,LOM,47.09,FALSE,FALSE,FALSE
A04,,LOM,47.04,FALSE,FALSE,FALSE
A04,,LOM,18.96,FALSE,FALSE,FALSE
A04,,LOM,55.62,FALSE,FALSE,FALSE
A04,,LOM,50.69,FALSE,FALSE,FALSE
A04,,LOM,54.01,FALSE,FALSE,FALSE
A04,,LOM,43.61,FALSE,FALSE,FALSE
A04,,LOM,26.52,FALSE,FALSE,FALSE
A04,,LOM,56.57,FALSE,FALSE,FALSE
A04,,LOM,58.3,FALSE,FALSE,FALSE
A04,,LOM,32.97,FALSE,FALSE,FALSE
A04,,LOM,29.19,FALSE,FALSE,FALSE
A04,,LOM,27.23,FALSE,FALSE,FALSE
A04,,LOM,41.79,FALSE,FALSE,FALSE
A04,,LOM,48.56,FALSE,FALSE,FALSE
A04,,LOM,24.62,FALSE,FALSE,FALSE
A04,,LOM,41.92,FALSE,FALSE,FALSE
A04,,LOM,24.76,FALSE,FALSE,FALSE
A04,,LOM,20.63,FALSE,FALSE,FALSE
A05,,SOB,56.42,FALSE,FALSE,FALSE
A05,,SOB,64.14,FALSE,FALSE,FALSE
A05,,SOB,62.08,FALSE,FALSE,FALSE
A05,,SOB,45.86,FALSE,FALSE,FALSE
A05,,SOB,65.25,FALSE,FALSE,FALSE
A05,,SOB,43.23,FALSE,FALSE,FALSE
A05,,SOB,30.68,FALSE,FALSE,FALSE
A05,,SOB,23.04,FALSE,FALSE,FALSE
A05,,SOB,29.71,FALSE,FALSE,FALSE
A05,,SOB,15.48,FALSE,FALSE,FALSE
A05,,SOB,18.42,FALSE,FALSE,FALSE
A05,,SOB,39.18,FALSE,FALSE,FALSE
A05,,SOB,23.73,FALSE,FALSE,FALSE
A05,,SOB,32.67,FALSE,FALSE,FALSE
A05,,SOB,25.46,FALSE,FALSE,FALSE
A05,,SOB,6.93,FALSE,FALSE,FALSE
A05,,SOB,38.66,FALSE,FALSE,FALSE
A05,,SOB,18.71,FALSE,FALSE,FALSE
A05,,SOB,25.61,FALSE,FALSE,FALSE
A05,,SOB,22.88,FALSE,FALSE,FALSE
A05,,SOB,3.9,FALSE,FALSE,FALSE
A05,,SOB,8.41,FALSE,FALSE,FALSE
A05,,SOB,5.68,FALSE,FALSE,FALSE
A05,,SOB,2.7,FALSE,FALSE,FALSE
A05,,SOB,2.24,FALSE,FALSE,FALSE
A05,,SOB,6.11,FALSE,FALSE,FALSE
A05,,SOB,9.68,FALSE,FALSE,FALSE
A05,,SOB,4.27,FALSE,FALSE,FALSE
A05,,SOB,7.71,FALSE,FALSE,FALSE
A05,,SOB,2.97,FALSE,FALSE,FALSE
A05,,SOB,3.58,FALSE,FALSE,FALSE
A05,,SOB,5.19,FALSE,FALSE,FALSE
A05,,SOB,2.4,FALSE,FALSE,FALSE
A05,,SOB,5.99,FALSE,FALSE,FALSE
A05,,SOB,11.43,FALSE,FALSE,FALSE
A05,,SOB,5.98,FALSE,FALSE,FALSE
A05,,SOB,5.18,FALSE,FALSE,FALSE
A05,,SOB,7.56,FALSE,FALSE,FALSE
A05,,SOB,8.31,FALSE,FALSE,FALSE
A05,,SOB,9.45,FALSE,FALSE,FALSE
A05,,SOB,5.15,FALSE,FALSE,FALSE
A05,,SOB,3.5,FALSE,FALSE,FALSE
A05,,SOB,2.41,FALSE,FALSE,FALSE
A05,,SOB,8.06,FALSE,FALSE,FALSE
A05,,SOB,3.42,FALSE,FALSE,FALSE
A05,,SOB,7.7,FALSE,FALSE,FALSE
A05,,SOB,5.29,FALSE,FALSE,FALSE
A05,,SOB,5.41,FALSE,FALSE,FALSE
A05,,SOB,8.4,FALSE,FALSE,FALSE
A05,,SOB,6.99,FALSE,FALSE,FALSE
A05,,SOB,2.6,FALSE,FALSE,FALSE
A05,,SOB,11.77,FALSE,FALSE,FALSE
A05,,SOB,14.56,FALSE,FALSE,FALSE
A05,,SOB,4.92,FALSE,FALSE,FALSE
A05,,SOB,5.9,FALSE,FALSE,FALSE
A05,,SOB,2.32,FALSE,FALSE,FALSE
A05,,SOB,10.1,FALSE,FALSE,FALSE
A05,,SOB,44.71,FALSE,FALSE,FALSE
A05,,SOB,26.63,FALSE,FALSE,FALSE
A05,,SOB,18.81,FALSE,FALSE,FALSE
A05,,SOB,16.88,FALSE,FALSE,FALSE
A05,,SOB,33.14,FALSE,FALSE,FALSE
A05,,SOB,26.65,FALSE,FALSE,FALSE
A05,,SOB,25.55,FALSE,FALSE,FALSE
A05,,SOB,19.32,FALSE,FALSE,FALSE
A05,,SOB,13.17,FALSE,FALSE,FALSE
A05,,SOB,8.68,FALSE,FALSE,FALSE
A05,,SOB,5.83,FALSE,FALSE,FALSE
A05,,SOB,9.67,FALSE,FALSE,FALSE
A05,,SOB,3.72,FALSE,FALSE,FALSE
A05,,SOB,6.32,FALSE,FALSE,FALSE
A05,,SOB,7.99,FALSE,FALSE,FALSE
A05,,SOB,10.98,FALSE,FALSE,FALSE
A05,,SOB,4.07,FALSE,FALSE,FALSE
A05,,SOB,10.99,FALSE,FALSE,FALSE
A05,,SOB,4.19,FALSE,FALSE,FALSE
A05,,SOB,7.17,FALSE,FALSE,FALSE
A05,,SOB,9.79,FALSE,FALSE,FALSE
A05,,SOB,3.05,FALSE,FALSE,FALSE
A05,,SOB,2.91,FALSE,FALSE,FALSE
A05,,SOB,5.63,FALSE,FALSE,FALSE
A05,,SOB,2.4,FALSE,FALSE,FALSE
A05,,SOB,4.02,FALSE,FALSE,FALSE
A05,,SOB,13.07,FALSE,FALSE,FALSE
A05,,SOB,5.34,FALSE,FALSE,FALSE
A05,,SOB,7.71,FALSE,FALSE,FALSE
A05,,SOB,5.18,FALSE,FALSE,FALSE
A05,,SOB,9.48,FALSE,FALSE,FALSE
A05,,SOB,11.96,FALSE,FALSE,FALSE
A05,,SOB,29.37,FALSE,FALSE,FALSE
A05,,SOB,19.93,FALSE,FALSE,FALSE
A05,,SOB,30.31,FALSE,FALSE,FALSE
A05,,SOB,25.68,FALSE,FALSE,FALSE
A05,,SOB,26.4,FALSE,FALSE,FALSE
A05,,SOB,33.84,FALSE,FALSE,FALSE
A05,,SOB,38.85,FALSE,FALSE,FALSE
A05,,SOB,3.61,FALSE,FALSE,FALSE
A05,,SOB,16.5,FALSE,FALSE,FALSE
A05,,SOB,31.17,FALSE,FALSE,FALSE
A05,,SOB,33.78,FALSE,FALSE,FALSE
A05,,SOB,55.6,FALSE,FALSE,FALSE
A05,,SOB,39.06,FALSE,FALSE,FALSE
A05,,SOB,20.05,FALSE,FALSE,FALSE
A05,,SOB,18.27,FALSE,FALSE,FALSE
A05,50,SOB,16.48,FALSE,TRUE,TRUE
A05,51,SOB,20.35,FALSE,TRUE,TRUE
A05,52,SOB,17.98,FALSE,TRUE,TRUE
A05,53,SOB,14.05,FALSE,TRUE,TRUE
A05,54,SOB,6.37,FALSE,TRUE,TRUE
A06,,HOP,62,FALSE,FALSE,FALSE
A06,,HOP,87.92,FALSE,FALSE,FALSE
A06,,HOP,75.06,FALSE,FALSE,FALSE
A06,,HOP,67.1,FALSE,FALSE,FALSE
A06,,HOP,67.35,FALSE,FALSE,FALSE
A06,,HOP,26.84,FALSE,FALSE,FALSE
A06,,HOP,48.4,FALSE,FALSE,FALSE
A06,,HOP,56.2,FALSE,FALSE,FALSE
A06,,HOP,17.46,FALSE,FALSE,FALSE
A06,,HOP,52.81,FALSE,FALSE,FALSE
A06,,HOP,57.4,FALSE,FALSE,FALSE
A06,,HOP,62.69,FALSE,FALSE,FALSE
A06,,HOP,36.38,FALSE,FALSE,FALSE
A06,,HOP,86.98,FALSE,FALSE,FALSE
A06,,HOP,76.75,FALSE,FALSE,FALSE
A06,,HOP,28.38,FALSE,FALSE,FALSE
A06,,HOP,29.38,FALSE,FALSE,FALSE
A06,,HOP,14.82,FALSE,FALSE,FALSE
A06,,HOP,49.13,FALSE,FALSE,FALSE
A06,,HOP,36.45,FALSE,FALSE,FALSE
A06,,HOP,42.96,FALSE,FALSE,FALSE
A06,,HOP,49.69,FALSE,FALSE,FALSE
A06,,HOP,27.85,FALSE,FALSE,FALSE
A06,,HOP,13.95,FALSE,FALSE,FALSE
A06,,HOP,34.81,FALSE,FALSE,FALSE
A06,,HOP,21.81,FALSE,FALSE,FALSE
A06,,HOP,25.88,FALSE,FALSE,FALSE
A06,,HOP,21.04,FALSE,FALSE,FALSE
A06,,HOP,3.96,FALSE,FALSE,FALSE
A06,,HOP,8.76,FALSE,FALSE,FALSE
A06,,HOP,3.28,FALSE,FALSE,FALSE
A06,,HOP,31.44,FALSE,FALSE,FALSE
A06,,HOP,4.24,FALSE,FALSE,FALSE
A06,,HOP,3.56,FALSE,FALSE,FALSE
A06,,HOP,6.32,FALSE,FALSE,FALSE
A06,,HOP,7.94,FALSE,FALSE,FALSE
A06,,HOP,10.35,FALSE,FALSE,FALSE
A06,,HOP,9.03,FALSE,FALSE,FALSE
A06,,HOP,7.11,FALSE,FALSE,FALSE
A06,,HOP,12.34,FALSE,FALSE,FALSE
A06,,HOP,8.6,FALSE,FALSE,FALSE
A06,,HOP,9.3,FALSE,FALSE,FALSE
A06,,HOP,6.61,FALSE,FALSE,FALSE
A06,,HOP,12.87,FALSE,FALSE,FALSE
A06,,HOP,27.75,FALSE,FALSE,FALSE
A06,,HOP,24.1,FALSE,FALSE,FALSE
A06,,HOP,34.91,FALSE,FALSE,FALSE
A06,,HOP,14.86,FALSE,FALSE,FALSE
A06,,HOP,23.06,FALSE,FALSE,FALSE
A06,,HOP,27.31,FALSE,FALSE,FALSE
A06,,HOP,7.96,FALSE,FALSE,FALSE
A06,,HOP,9.63,FALSE,FALSE,FALSE
A06,,HOP,5.4,FALSE,FALSE,FALSE
A06,,HOP,13.62,FALSE,FALSE,FALSE
A06,,HOP,32.12,FALSE,FALSE,FALSE
A06,,HOP,25.5,FALSE,FALSE,FALSE
A06,,HOP,17.94,FALSE,FALSE,FALSE
A06,,HOP,56.57,FALSE,FALSE,FALSE
A06,,HOP,24.07,FALSE,FALSE,FALSE
A06,,HOP,18.63,FALSE,FALSE,FALSE
A06,,HOP,27.12,FALSE,FALSE,FALSE
A06,,HOP,4.36,FALSE,FALSE,FALSE
A06,,HOP,2.87,FALSE,FALSE,FALSE
A06,,HOP,13.57,FALSE,FALSE,FALSE
A06,,HOP,6.67,FALSE,FALSE,FALSE
A06,,HOP,7.34,FALSE,FALSE,FALSE
A06,,HOP,6.69,FALSE,FALSE,FALSE
A06,,HOP,5.62,FALSE,FALSE,FALSE
A06,,HOP,4.63,FALSE,FALSE,FALSE
A06,,HOP,8.55,FALSE,FALSE,FALSE
A06,,HOP,4.9,FALSE,FALSE,FALSE
A06,,HOP,6.55,FALSE,FALSE,FALSE
A06,,HOP,6.62,FALSE,FALSE,FALSE
A06,,HOP,6.44,FALSE,FALSE,FALSE
A06,,HOP,9.8,FALSE,FALSE,FALSE
A06,,HOP,7.95,FALSE,FALSE,FALSE
A06,,HOP,5.49,FALSE,FALSE,FALSE
A06,,HOP,5.9,FALSE,FALSE,FALSE
A06,,HOP,18.38,FALSE,FALSE,FALSE
A06,,HOP,28.57,FALSE,FALSE,FALSE
A06,,HOP,24.28,FALSE,FALSE,FALSE
A06,,HOP,3.83,FALSE,FALSE,FALSE
A06,,HOP,30.81,FALSE,FALSE,FALSE
A06,,HOP,3.33,FALSE,FALSE,FALSE
A06,,HOP,2.43,FALSE,FALSE,FALSE
A06,,HOP,3.03,FALSE,FALSE,FALSE
A06,,HOP,7.97,FALSE,FALSE,FALSE
A06,,HOP,15.06,FALSE,FALSE,FALSE
A06,,HOP,2.07,FALSE,FALSE,FALSE
A06,,HOP,5.92,FALSE,FALSE,FALSE
A06,,HOP,4.3,FALSE,FALSE,FALSE
A06,,HOP,11.59,FALSE,FALSE,FALSE
A06,,HOP,11.08,FALSE,FALSE,FALSE
A06,,HOP,8.64,FALSE,FALSE,FALSE
A06,41,HOP,10.05,FALSE,TRUE,TRUE
A06,42,HOP,26.1,FALSE,TRUE,TRUE
A06,43,HOP,27.71,FALSE,TRUE,TRUE
A07,,LOM,25.31,FALSE,FALSE,FALSE
A07,,LOM,4.2,FALSE,FALSE,FALSE
A07,,LOM,4.68,FALSE,FALSE,FALSE
A07,,LOM,3.34,FALSE,FALSE,FALSE
A07,,LOM,12.39,FALSE,FALSE,FALSE
A07,,LOM,4.33,FALSE,FALSE,FALSE
A07,,LOM,4.93,FALSE,FALSE,FALSE
A07,,LOM,8.03,FALSE,FALSE,FALSE
A07,,LOM,4.74,FALSE,FALSE,FALSE
A07,,LOM,2.85,FALSE,FALSE,FALSE
A07,,LOM,12.2,FALSE,FALSE,FALSE
A07,,LOM,45.76,FALSE,FALSE,FALSE
A07,,LOM,27.85,FALSE,FALSE,FALSE
A07,,LOM,34.1,FALSE,FALSE,FALSE
A07,,LOM,23.16,FALSE,FALSE,FALSE
A07,,LOM,40.21,FALSE,FALSE,FALSE
A07,,LOM,27.79,FALSE,FALSE,FALSE
A07,,LOM,24.84,FALSE,FALSE,FALSE
A07,,LOM,31.85,FALSE,FALSE,FALSE
A07,,LOM,25,FALSE,FALSE,FALSE
A07,,LOM,20.41,FALSE,FALSE,FALSE
A07,,LOM,40.05,FALSE,FALSE,FALSE
A07,,LOM,44.81,FALSE,FALSE,FALSE
A07,,LOM,88.63,FALSE,FALSE,FALSE
A07,,LOM,59.22,FALSE,FALSE,FALSE
A07,,LOM,71.14,FALSE,FALSE,FALSE
A07,,LOM,59.96,FALSE,FALSE,FALSE
A07,,LOM,66.11,FALSE,FALSE,FALSE
A07,,LOM,56.62,FALSE,FALSE,FALSE
A07,,LOM,70.43,FALSE,FALSE,FALSE
A07,,LOM,18.1,FALSE,FALSE,FALSE
A07,,LOM,5.24,FALSE,FALSE,FALSE
A07,,LOM,9.32,FALSE,FALSE,FALSE
A07,,LOM,6.62,FALSE,FALSE,FALSE
A07,,LOM,7.3,FALSE,FALSE,FALSE
A07,,LOM,15.25,FALSE,FALSE,FALSE
A07,,LOM,32.06,FALSE,FALSE,FALSE
A07,,LOM,26.61,FALSE,FALSE,FALSE
A07,,LOM,62.04,FALSE,FALSE,FALSE
A07,,LOM,79.55,FALSE,FALSE,FALSE
A07,,LOM,72.19,FALSE,FALSE,FALSE
A07,,LOM,63.53,FALSE,FALSE,FALSE
A07,,LOM,3.16,FALSE,FALSE,FALSE
A07,,LOM,14.79,FALSE,FALSE,FALSE
A07,,LOM,9.72,FALSE,FALSE,FALSE
A07,,LOM,3.94,FALSE,FALSE,FALSE
A07,,LOM,4.2,FALSE,FALSE,FALSE
A07,,LOM,3.61,FALSE,FALSE,FALSE
A07,,LOM,6.75,FALSE,FALSE,FALSE
A07,,LOM,2.85,FALSE,FALSE,FALSE
A07,,LOM,3.96,FALSE,FALSE,FALSE
A07,,LOM,3.33,FALSE,FALSE,FALSE
A07,,LOM,9.53,FALSE,FALSE,FALSE
A07,,LOM,4.2,FALSE,FALSE,FALSE
A07,,LOM,18.68,FALSE,FALSE,FALSE
A07,,LOM,7.46,FALSE,FALSE,FALSE
A07,,LOM,5.93,FALSE,FALSE,FALSE
A07,,LOM,6.79,FALSE,FALSE,FALSE
A07,,LOM,6.69,FALSE,FALSE,FALSE
A07,,LOM,5.41,FALSE,FALSE,FALSE
A07,,LOM,3.92,FALSE,FALSE,FALSE
A07,,LOM,2.46,FALSE,FALSE,FALSE
A07,,LOM,17.81,FALSE,FALSE,FALSE
A07,,LOM,43.49,FALSE,FALSE,FALSE
A07,,LOM,44.13,FALSE,FALSE,FALSE
A07,,LOM,41.03,FALSE,FALSE,FALSE
A07,,LOM,23.81,FALSE,FALSE,FALSE
A07,,LOM,28.37,FALSE,FALSE,FALSE
A07,,LOM,36.01,FALSE,FALSE,FALSE
A07,,LOM,9.11,FALSE,FALSE,FALSE
A07,,LOM,7.81,FALSE,FALSE,FALSE
A07,,LOM,7.33,FALSE,FALSE,FALSE
A07,,LOM,5.98,FALSE,FALSE,FALSE
A07,,LOM,6.04,FALSE,FALSE,FALSE
A07,,LOM,5.22,FALSE,FALSE,FALSE
A07,,LOM,13.54,FALSE,FALSE,FALSE
A07,,LOM,3.25,FALSE,FALSE,FALSE
A07,,LOM,7,FALSE,FALSE,FALSE
A07,,LOM,6.25,FALSE,FALSE,FALSE
A07,,LOM,5.56,FALSE,FALSE,FALSE
A07,,LOM,4.45,FALSE,FALSE,FALSE
A07,,LOM,5.01,FALSE,FALSE,FALSE
A07,,LOM,3.58,FALSE,FALSE,FALSE
A07,,LOM,11.98,FALSE,FALSE,FALSE
A07,,LOM,11.59,FALSE,FALSE,FALSE
A07,,LOM,8.18,FALSE,FALSE,FALSE
A07,,LOM,13.15,FALSE,FALSE,FALSE
A07,,LOM,5.04,FALSE,FALSE,FALSE
A07,,LOM,4.22,FALSE,FALSE,FALSE
A07,,LOM,17.96,FALSE,FALSE,FALSE
A07,,LOM,8.81,FALSE,FALSE,FALSE
A07,,LOM,12.13,FALSE,FALSE,FALSE
A07,,LOM,5.79,FALSE,FALSE,FALSE
A07,,LOM,12.24,FALSE,FALSE,FALSE
A07,,LOM,12.03,FALSE,FALSE,FALSE
A07,,LOM,9.16,FALSE,FALSE,FALSE
A07,,LOM,9.83,FALSE,FALSE,FALSE
A07,,LOM,3.93,FALSE,FALSE,FALSE
A07,,LOM,3.95,FALSE,FALSE,FALSE
A07,,LOM,10.32,FALSE,FALSE,FALSE
A07,,LOM,7.19,FALSE,FALSE,FALSE
A07,,LOM,3.82,FALSE,FALSE,FALSE
A07,,LOM,3.58,FALSE,FALSE,FALSE
A08,,CC,79.04,FALSE,FALSE,FALSE
A08,,CC,60.81,FALSE,FALSE,FALSE
A08,,CC,56.84,FALSE,FALSE,FALSE
A08,,CC,69.05,FALSE,FALSE,FALSE
A08,,CC,3.02,FALSE,FALSE,FALSE
A08,,CC,3.85,FALSE,FALSE,FALSE
A08,,CC,3.06,FALSE,FALSE,FALSE
A08,,CC,5,FALSE,FALSE,FALSE
A08,,CC,5.17,FALSE,FALSE,FALSE
A08,,CC,5.01,FALSE,FALSE,FALSE
A08,,CC,8.97,FALSE,FALSE,FALSE
A08,,CC,2.23,FALSE,FALSE,FALSE
A08,,CC,13.96,FALSE,FALSE,FALSE
A08,,CC,7.43,FALSE,FALSE,FALSE
A08,,CC,5.1,FALSE,FALSE,FALSE
A08,,CC,3.38,FALSE,FALSE,FALSE
A08,,CC,3.84,FALSE,FALSE,FALSE
A08,,CC,6.63,FALSE,FALSE,FALSE
A08,,CC,6.33,FALSE,FALSE,FALSE
A08,,CC,5.58,FALSE,FALSE,FALSE
A08,,CC,4.1,FALSE,FALSE,FALSE
A08,,CC,10.61,FALSE,FALSE,FALSE
A08,,CC,13.5,FALSE,FALSE,FALSE
A08,,CC,7.47,FALSE,FALSE,FALSE
A08,,CC,5.32,FALSE,FALSE,FALSE
A08,,CC,14.92,FALSE,FALSE,FALSE
A08,,CC,5.04,FALSE,FALSE,FALSE
A08,,CC,4.42,FALSE,FALSE,FALSE
A08,,CC,5.41,FALSE,FALSE,FALSE
A08,,CC,4.08,FALSE,FALSE,FALSE
A08,,CC,7.28,FALSE,FALSE,FALSE
A08,,CC,12.79,FALSE,FALSE,FALSE
A08,,CC,12.89,FALSE,FALSE,FALSE
A08,,CC,11.06,FALSE,FALSE,FALSE
A08,,CC,5.83,FALSE,FALSE,FALSE
A08,,CC,7.54,FALSE,FALSE,FALSE
A08,,CC,61.33,FALSE,FALSE,FALSE
A08,,CC,57.85,FALSE,FALSE,FALSE
A08,,CC,69.07,FALSE,FALSE,FALSE
A08,,CC,82.54,FALSE,FALSE,FALSE
A08,,CC,3.48,FALSE,FALSE,FALSE
A08,,CC,2.18,FALSE,FALSE,FALSE
A08,,CC,9.15,FALSE,FALSE,FALSE
A08,,CC,8.39,FALSE,FALSE,FALSE
A08,,CC,65.9,FALSE,FALSE,FALSE
A08,,CC,57.14,FALSE,FALSE,FALSE
A08,,CC,66.45,FALSE,FALSE,FALSE
A08,,CC,7.2,FALSE,FALSE,FALSE
A08,,CC,11.42,FALSE,FALSE,FALSE
A08,,CC,4.74,FALSE,FALSE,FALSE
A08,,CC,10.61,FALSE,FALSE,FALSE
A08,,CC,5.24,FALSE,FALSE,FALSE
A08,,CC,4.78,FALSE,FALSE,FALSE
A08,,CC,9.96,FALSE,FALSE,FALSE
A08,,CC,5.27,FALSE,FALSE,FALSE
A08,,CC,6.75,FALSE,FALSE,FALSE
A08,,CC,4.44,FALSE,FALSE,FALSE
A08,,CC,3.86,FALSE,FALSE,FALSE
A08,,CC,7.51,FALSE,FALSE,FALSE
A08,,CC,11.14,FALSE,FALSE,FALSE
A08,,CC,11.18,FALSE,FALSE,FALSE
A08,,CC,6.49,FALSE,FALSE,FALSE
A08,,CC,3.59,FALSE,FALSE,FALSE
A08,,CC,17.76,FALSE,FALSE,FALSE
A08,,CC,6.18,FALSE,FALSE,FALSE
A08,,CC,16.47,FALSE,FALSE,FALSE
A08,,CC,8.74,FALSE,FALSE,FALSE
A08,,CC,11.41,FALSE,FALSE,FALSE
A08,,CC,6.14,FALSE,FALSE,FALSE
A08,,CC,5.25,FALSE,FALSE,FALSE
A08,,CC,64.21,FALSE,FALSE,FALSE
A08,,CC,79.84,FALSE,FALSE,FALSE
A08,,CC,11.75,FALSE,FALSE,FALSE
A08,,CC,15.25,FALSE,FALSE,FALSE
A08,,CC,15.88,FALSE,FALSE,FALSE
A08,,CC,15.05,FALSE,FALSE,FALSE
A08,,CC,13.4,FALSE,FALSE,FALSE
A08,,CC,18.42,FALSE,FALSE,FALSE
A08,,CC,6.98,FALSE,FALSE,FALSE
A08,,CC,11.58,FALSE,FALSE,FALSE
A08,,CC,14.64,FALSE,FALSE,FALSE
A08,,CC,11.48,FALSE,FALSE,FALSE
A08,,CC,8.83,FALSE,FALSE,FALSE
A08,,CC,3.67,FALSE,FALSE,FALSE
A08,,CC,13.94,FALSE,FALSE,FALSE
A08,,CC,15.97,FALSE,FALSE,FALSE
A08,,CC,5.43,FALSE,FALSE,FALSE
A08,,CC,3.85,FALSE,FALSE,FALSE
A08,,CC,9.87,FALSE,FALSE,FALSE
A08,,CC,4.61,FALSE,FALSE,FALSE
A08,,CC,3.87,FALSE,FALSE,FALSE
A08,,CC,4.1,FALSE,FALSE,FALSE
A08,,CC,15.17,FALSE,FALSE,FALSE
A08,,CC,15.59,FALSE,FALSE,FALSE
A08,,CC,3.74,FALSE,FALSE,FALSE
A08,,CC,13.06,FALSE,FALSE,FALSE
A08,,CC,10.27,FALSE,FALSE,FALSE
A08,,CC,4.89,FALSE,FALSE,FALSE
A08,,CC,8.53,FALSE,FALSE,FALSE
A08,,CC,4.71,FALSE,FALSE,FALSE
A08,1,CC,9.09,FALSE,TRUE,TRUE
A08,2,CC,9.49,FALSE,TRUE,TRUE
A08,3,CC,8.72,FALSE,TRUE,TRUE
A09,,LOM,72.44,FALSE,FALSE,FALSE
A09,,LOM,59.89,FALSE,FALSE,FALSE
A09,,LOM,27.29,FALSE,FALSE,FALSE
A09,,LOM,22.96,FALSE,FALSE,FALSE
A09,,LOM,77.88,FALSE,FALSE,FALSE
A09,,LOM,51.78,FALSE,FALSE,FALSE
A09,,LOM,27.39,FALSE,FALSE,FALSE
A09,,LOM,26.24,FALSE,FALSE,FALSE
A09,,LOM,60.24,FALSE,FALSE,FALSE
A09,,LOM,66.51,FALSE,FALSE,FALSE
A09,,LOM,37.3,FALSE,FALSE,FALSE
A09,,LOM,37.07,FALSE,FALSE,FALSE
A09,,LOM,32.84,FALSE,FALSE,FALSE
A09,,LOM,31.47,FALSE,FALSE,FALSE
A09,,LOM,18.51,FALSE,FALSE,FALSE
A09,,LOM,18.05,FALSE,FALSE,FALSE
A09,,LOM,3.71,FALSE,FALSE,FALSE
A09,,LOM,10.23,FALSE,FALSE,FALSE
A09,,LOM,7.17,FALSE,FALSE,FALSE
A09,,LOM,16.01,FALSE,FALSE,FALSE
A09,,LOM,27.15,FALSE,FALSE,FALSE
A09,,LOM,22.2,FALSE,FALSE,FALSE
A09,,LOM,3.37,FALSE,FALSE,FALSE
A09,,LOM,5.77,FALSE,FALSE,FALSE
A09,,LOM,4.21,FALSE,FALSE,FALSE
A09,,LOM,4.21,FALSE,FALSE,FALSE
A09,,LOM,3.3,FALSE,FALSE,FALSE
A09,,LOM,3.74,FALSE,FALSE,FALSE
A09,,LOM,7.53,FALSE,FALSE,FALSE
A09,,LOM,10.62,FALSE,FALSE,FALSE
A09,,LOM,6.69,FALSE,FALSE,FALSE
A09,,LOM,5.4,FALSE,FALSE,FALSE
A09,,LOM,4.96,FALSE,FALSE,FALSE
A09,,LOM,11.24,FALSE,FALSE,FALSE
A09,,LOM,9,FALSE,FALSE,FALSE
A09,,LOM,6.43,FALSE,FALSE,FALSE
A09,,LOM,9.01,FALSE,FALSE,FALSE
A09,,LOM,6.18,FALSE,FALSE,FALSE
A09,,LOM,9.19,FALSE,FALSE,FALSE
A09,,LOM,7.52,FALSE,FALSE,FALSE
A09,,LOM,4.34,FALSE,FALSE,FALSE
A09,,LOM,4.32,FALSE,FALSE,FALSE
A09,,LOM,7.35,FALSE,FALSE,FALSE
A09,,LOM,6.5,FALSE,FALSE,FALSE
A09,,LOM,5.67,FALSE,FALSE,FALSE
A09,,LOM,12.08,FALSE,FALSE,FALSE
A09,,LOM,4.01,FALSE,FALSE,FALSE
A09,,LOM,5.66,FALSE,FALSE,FALSE
A09,,LOM,5.4,FALSE,FALSE,FALSE
A09,,LOM,11.42,FALSE,FALSE,FALSE
A09,,LOM,4.81,FALSE,FALSE,FALSE
A09,,LOM,9.32,FALSE,FALSE,FALSE
A09,,LOM,8.08,FALSE,FALSE,FALSE
A09,,LOM,3.16,FALSE,FALSE,FALSE
A09,,LOM,7.47,FALSE,FALSE,FALSE
A09,,LOM,13.38,FALSE,FALSE,FALSE
A09,,LOM,3.59,FALSE,FALSE,FALSE
A09,,LOM,3.76,FALSE,FALSE,FALSE
A09,,LOM,4.66,FALSE,FALSE,FALSE
A09,,LOM,8.49,FALSE,FALSE,FALSE
A09,,LOM,12.11,FALSE,FALSE,FALSE
A09,,LOM,10.83,FALSE,FALSE,FALSE
A09,,LOM,17.9,FALSE,FALSE,FALSE
A09,,LOM,16.43,FALSE,FALSE,FALSE
A09,,LOM,19.98,FALSE,FALSE,FALSE
A09,,LOM,13.84,FALSE,FALSE,FALSE
A09,,LOM,24.16,FALSE,FALSE,FALSE
A09,,LOM,21.98,FALSE,FALSE,FALSE
A09,,LOM,18.9,FALSE,FALSE,FALSE
A09,,LOM,29,FALSE,FALSE,FALSE
A09,,LOM,32.49,FALSE,FALSE,FALSE
A09,,LOM,34.24,FALSE,FALSE,FALSE
